pizza_id,order_id,pizza_name_id,quantity,order_date,order_time,unit_price,total_price,pizza_size,pizza_category,pizza_ingredients,pizza_name,city,city_code,population,estimated,percent,latitude
3968,23968,508,4,2024-10-14,06:27 PM,26.97,107.88,Large,Vegetarian,"Tomato, Basil, Mozzarella",Margherita,Dallas,TX,1340000,1077630.0,49.7,83.9285
3969,23969,509,2,2024-10-11,10:05 AM,17.85,35.7,Medium,Seafood,"BBQ Chicken, Cheese",Pesto Veggie,Dallas,TX,1340000,1136370.0,58.1,70.6875
3970,23970,500,3,2024-10-18,10:09 AM,26.19,78.57,Small,Gourmet,"Shrimp, Garlic, Mozzarella",BBQ Chicken,New York,NY,8419600,7586465.0,55.3,-7.6568
3971,23971,501,4,2024-10-22,09:10 PM,13.76,55.04,Medium,Meat,"Tomato, Basil, Mozzarella",BBQ Chicken,Dallas,TX,1340000,1293457.0,53.5,-61.3228
3972,23972,502,2,2024-10-27,09:01 AM,18.65,37.3,Small,Gourmet,"Goat Cheese, Arugula",Veggie Deluxe,Chicago,IL,2716000,2281652.0,66.0,19.3344
3973,23973,503,1,2024-10-23,08:23 AM,23.87,23.87,Medium,Meat,"Ham, Pineapple",Margherita,Phoenix,AZ,1686000,1457431.0,58.7,57.0117
3974,23974,504,2,2024-10-22,10:05 PM,13.52,27.04,Large,Gourmet,"Tomato, Mozzarella, Basil",Margherita,San Jose,CA,1035000,1195701.0,41.7,17.0226
3975,23975,505,2,2024-10-06,02:58 PM,27.49,54.98,Large,Meat,"Ham, Pineapple",Margherita,Dallas,TX,1340000,1509594.0,51.3,-57.0495
3976,23976,506,2,2024-10-22,12:43 PM,29.43,58.86,Small,Meat,"Tomato, Mozzarella, Basil",Veggie Deluxe,Phoenix,AZ,1686000,1875988.0,61.1,17.8171
3977,23977,507,4,2024-10-26,04:23 PM,17.51,70.04,Medium,Gourmet,"Sausage, Pepperoni, Cheese",Spinach & Feta,Houston,TX,2328000,2484170.0,43.6,-32.4271
3978,23978,508,4,2024-10-25,08:46 PM,15.24,60.96,Large,Vegetarian,"Pepperoni, Cheese",Pesto Veggie,Los Angeles,CA,3980400,4129704.0,54.5,-0.5329
3979,23979,509,5,2024-10-09,11:15 PM,13.55,67.75,Large,Gourmet,"Tomato, Mozzarella, Basil",Pesto Veggie,New York,NY,8419600,7214541.0,60.0,54.8138
3980,23980,500,1,2024-11-01,12:24 PM,27.64,27.64,Small,Gourmet,"Ham, Pineapple",Caprese,Houston,TX,2328000,1936392.0,52.8,34.4594
3981,23981,501,2,2024-10-27,01:24 PM,19.87,39.74,Medium,Vegetarian,"Tomato, Basil, Mozzarella",Caprese,Los Angeles,CA,3980400,3957105.0,53.9,-63.1771
3982,23982,502,3,2024-10-25,05:32 AM,26.01,78.03,Large,Gourmet,"Ham, Pineapple",Pesto Veggie,San Jose,CA,1035000,851610.0,48.8,-83.7868
3983,23983,503,4,2024-10-11,03:17 PM,15.54,62.16,Large,Vegetarian,"Sausage, Pepperoni, Cheese",Spinach & Feta,San Antonio,TX,1547000,1648704.0,40.3,-78.252
3984,23984,504,2,2024-10-21,04:58 PM,21.02,42.04,Medium,Meat,"Pepperoni, Cheese",Caprese,Houston,TX,2328000,2685191.0,56.6,-13.2191
3985,23985,505,4,2024-10-15,08:19 PM,19.17,76.68,Large,Vegetarian,"Sausage, Pepperoni, Cheese",Veggie Deluxe,Houston,TX,2328000,1966307.0,50.6,19.1397
3986,23986,506,1,2024-10-18,05:26 AM,18.57,18.57,Medium,Meat,"Shrimp, Garlic, Mozzarella",Caprese,San Jose,CA,1035000,973206.0,67.6,-25.5311
3987,23987,507,2,2024-10-12,06:05 PM,27.05,54.1,Large,Meat,"Sausage, Pepperoni, Cheese",Margherita,Dallas,TX,1340000,1326260.0,49.9,6.8622
3988,23988,508,1,2024-10-03,11:00 PM,17.04,17.04,Large,Meat,"Shrimp, Garlic, Mozzarella",Meat Lovers,Dallas,TX,1340000,1478294.0,60.7,-36.0427
3989,23989,509,4,2024-10-25,05:29 PM,13.79,55.16,Small,Gourmet,"Tomato, Mozzarella, Basil",Veggie Deluxe,Houston,TX,2328000,2232165.0,66.3,-28.4476
3990,23990,500,1,2024-10-29,09:20 PM,13.91,13.91,Medium,Seafood,"Goat Cheese, Arugula",Hawaiian,New York,NY,8419600,6783807.0,64.3,60.8061
3991,23991,501,5,2024-10-18,08:45 AM,11.1,55.5,Large,Seafood,"Shrimp, Garlic, Mozzarella",BBQ Chicken,Los Angeles,CA,3980400,3878058.0,61.9,-25.3473
3992,23992,502,3,2024-10-10,03:25 PM,24.48,73.44,Large,Gourmet,"Spinach, Feta",Margherita,San Jose,CA,1035000,952771.0,48.7,-10.2266
3993,23993,503,4,2024-10-26,02:46 AM,11.57,46.28,Medium,Meat,"Tomato, Basil, Mozzarella",Caprese,San Jose,CA,1035000,1047324.0,40.1,39.9459
3994,23994,504,2,2024-10-14,04:48 PM,19.18,38.36,Medium,Meat,"Shrimp, Garlic, Mozzarella",Margherita,New York,NY,8419600,8393103.0,40.3,75.4199
3995,23995,505,4,2024-10-29,09:45 AM,21.06,84.24,Large,Gourmet,"Tomato, Basil, Mozzarella",Pesto Veggie,Chicago,IL,2716000,2548211.0,55.1,-44.6055
3996,23996,506,5,2024-10-15,02:17 AM,15.83,79.15,Medium,Vegetarian,"Goat Cheese, Arugula",Meat Lovers,Chicago,IL,2716000,2173279.0,46.0,65.8904
3997,23997,507,5,2024-10-30,08:02 PM,19.06,95.3,Large,Gourmet,"Tomato, Mozzarella, Basil",Meat Lovers,Los Angeles,CA,3980400,4617440.0,57.5,11.0917
3998,23998,508,3,2024-10-07,02:23 PM,23.06,69.18,Large,Meat,"Tomato, Mozzarella, Basil",Veggie Deluxe,Los Angeles,CA,3980400,3694544.0,65.9,-24.0708
3999,23999,509,4,2024-10-31,01:48 AM,11.47,45.88,Small,Meat,"Peppers, Onions, Mushrooms",Hawaiian,Philadelphia,PA,1584200,1886882.0,57.6,-47.8296
4000,24000,500,2,2024-10-11,01:21 PM,18.38,36.76,Medium,Meat,"Ham, Pineapple",Margherita,Houston,TX,2328000,2763882.0,40.4,-7.4355
4001,24001,501,3,2024-10-09,12:16 PM,28.0,84.0,Large,Meat,"Tomato, Mozzarella, Basil",Caprese,San Jose,CA,1035000,1012439.0,51.0,82.4463
4002,24002,502,3,2024-10-15,01:25 AM,25.55,76.65,Small,Vegetarian,"Shrimp, Garlic, Mozzarella",BBQ Chicken,Dallas,TX,1340000,1387009.0,65.8,-83.2659
4003,24003,503,4,2024-10-14,03:42 AM,29.64,118.56,Medium,Meat,"Spinach, Feta",Caprese,Phoenix,AZ,1686000,1608393.0,45.4,63.6579
4004,24004,504,4,2024-10-29,04:48 PM,28.85,115.4,Small,Vegetarian,"Tomato, Basil, Mozzarella",Caprese,Philadelphia,PA,1584200,1493903.0,49.9,88.5678
4005,24005,505,4,2024-10-03,04:42 AM,25.16,100.64,Large,Seafood,"Spinach, Feta",Caprese,San Jose,CA,1035000,927392.0,48.5,35.9102
4006,24006,506,1,2024-10-20,11:54 AM,20.5,20.5,Medium,Seafood,"Tomato, Basil, Mozzarella",BBQ Chicken,Los Angeles,CA,3980400,4516150.0,63.2,46.3152
4007,24007,507,2,2024-10-25,08:15 AM,20.88,41.76,Small,Gourmet,"Peppers, Onions, Mushrooms",Shrimp Pizza,New York,NY,8419600,9693401.0,65.3,23.1187
4008,24008,508,1,2024-10-07,02:07 AM,15.59,15.59,Medium,Seafood,"BBQ Chicken, Cheese",Shrimp Pizza,San Diego,CA,1426000,1275156.0,59.4,-61.9142
4009,24009,509,4,2024-10-08,12:00 AM,13.96,55.84,Medium,Seafood,"Tomato, Basil, Mozzarella",Pesto Veggie,Los Angeles,CA,3980400,3898596.0,62.6,-1.4933
4010,24010,500,4,2024-11-02,01:40 AM,19.77,79.08,Large,Seafood,"BBQ Chicken, Cheese",Meat Lovers,Chicago,IL,2716000,2817430.0,69.1,47.5146
4011,24011,501,5,2024-10-27,02:00 PM,19.43,97.15,Small,Vegetarian,"Sausage, Pepperoni, Cheese",Veggie Deluxe,Dallas,TX,1340000,1365648.0,69.5,-35.7729
4012,24012,502,2,2024-10-11,01:22 PM,24.16,48.32,Small,Seafood,"BBQ Chicken, Cheese",Pesto Veggie,Phoenix,AZ,1686000,1612388.0,46.0,86.0902
4013,24013,503,2,2024-10-16,12:08 AM,14.76,29.52,Large,Seafood,"Tomato, Basil, Mozzarella",Caprese,Chicago,IL,2716000,2780996.0,51.5,30.7513
4014,24014,504,5,2024-10-18,04:49 PM,16.39,81.95,Small,Vegetarian,"Ham, Pineapple",Pepperoni,Dallas,TX,1340000,1533433.0,66.8,-89.829
4015,24015,505,3,2024-10-19,02:13 PM,10.43,31.29,Medium,Gourmet,"Shrimp, Garlic, Mozzarella",Veggie Deluxe,San Antonio,TX,1547000,1647188.0,55.9,-22.5167
4016,24016,506,4,2024-10-27,12:20 AM,25.93,103.72,Medium,Meat,"Shrimp, Garlic, Mozzarella",Veggie Deluxe,Los Angeles,CA,3980400,4550988.0,53.1,-3.0147
4017,24017,507,3,2024-10-06,07:48 PM,10.01,30.03,Large,Vegetarian,"Spinach, Feta",Caprese,Chicago,IL,2716000,3217916.0,61.0,-83.6269
4018,24018,508,4,2024-10-08,06:09 PM,27.42,109.68,Medium,Gourmet,"Peppers, Onions, Mushrooms",Meat Lovers,New York,NY,8419600,9149601.0,54.2,-66.018
4019,24019,509,4,2024-10-17,05:38 AM,18.67,74.68,Small,Seafood,"Ham, Pineapple",Pepperoni,Phoenix,AZ,1686000,1732980.0,44.5,-26.4808
4020,24020,500,1,2024-11-02,11:49 PM,24.65,24.65,Large,Vegetarian,"Tomato, Basil, Mozzarella",Hawaiian,Dallas,TX,1340000,1222889.0,70.0,-35.2986
4021,24021,501,5,2024-10-24,01:26 PM,25.73,128.65,Large,Gourmet,"Tomato, Mozzarella, Basil",Veggie Deluxe,Chicago,IL,2716000,2790405.0,40.1,45.408
4022,24022,502,1,2024-10-28,11:24 AM,16.78,16.78,Large,Meat,"Goat Cheese, Arugula",Shrimp Pizza,Phoenix,AZ,1686000,1643181.0,59.4,-0.68
4023,24023,503,1,2024-10-24,01:16 PM,29.49,29.49,Large,Seafood,"Goat Cheese, Arugula",Hawaiian,New York,NY,8419600,7454462.0,60.5,64.9293
4024,24024,504,4,2024-10-12,03:00 PM,25.27,101.08,Large,Vegetarian,"BBQ Chicken, Cheese",Shrimp Pizza,Chicago,IL,2716000,2358750.0,46.6,-79.3366
4025,24025,505,4,2024-10-18,11:10 PM,21.09,84.36,Large,Vegetarian,"Goat Cheese, Arugula",BBQ Chicken,San Antonio,TX,1547000,1278550.0,59.8,-37.1018
4026,24026,506,4,2024-10-26,07:21 AM,27.97,111.88,Large,Vegetarian,"Shrimp, Garlic, Mozzarella",Pesto Veggie,Chicago,IL,2716000,3229485.0,50.8,-81.2604
4027,24027,507,3,2024-10-04,10:27 AM,29.33,87.99,Medium,Meat,"Ham, Pineapple",Shrimp Pizza,San Jose,CA,1035000,1069878.0,68.8,59.8928
4028,24028,508,1,2024-10-12,10:58 PM,20.19,20.19,Small,Seafood,"Tomato, Basil, Mozzarella",Meat Lovers,Phoenix,AZ,1686000,1639250.0,44.8,-19.8358
4029,24029,509,2,2024-10-07,10:18 PM,16.63,33.26,Large,Gourmet,"Ham, Pineapple",Spinach & Feta,San Diego,CA,1426000,1347323.0,55.6,-64.2916
4030,24030,500,3,2024-10-23,08:19 PM,21.83,65.49,Medium,Vegetarian,"Spinach, Feta",Meat Lovers,San Antonio,TX,1547000,1492699.0,56.5,28.0843
4031,24031,501,2,2024-10-16,03:31 PM,25.92,51.84,Large,Gourmet,"Peppers, Onions, Mushrooms",Caprese,Dallas,TX,1340000,1549013.0,51.8,-8.9688
4032,24032,502,5,2024-10-08,11:47 PM,14.68,73.4,Large,Vegetarian,"Goat Cheese, Arugula",Pepperoni,Los Angeles,CA,3980400,3434248.0,50.9,16.4547
4033,24033,503,5,2024-10-18,05:59 AM,22.76,113.8,Large,Vegetarian,"Sausage, Pepperoni, Cheese",Pesto Veggie,New York,NY,8419600,7504752.0,49.2,-47.2319
4034,24034,504,1,2024-10-14,07:22 AM,20.69,20.69,Large,Gourmet,"Sausage, Pepperoni, Cheese",Hawaiian,Philadelphia,PA,1584200,1453845.0,63.2,-33.4623
4035,24035,505,5,2024-10-28,01:43 AM,26.38,131.9,Small,Gourmet,"BBQ Chicken, Cheese",Spinach & Feta,San Diego,CA,1426000,1551773.0,63.4,54.5007
4036,24036,506,3,2024-10-21,11:19 AM,11.1,33.3,Large,Gourmet,"Goat Cheese, Arugula",Spinach & Feta,New York,NY,8419600,6811807.0,42.3,-8.3407
4037,24037,507,3,2024-10-09,01:30 AM,16.91,50.73,Small,Meat,"Tomato, Basil, Mozzarella",Pepperoni,Los Angeles,CA,3980400,3567985.0,67.0,-24.9026
4038,24038,508,3,2024-10-11,05:12 AM,11.5,34.5,Small,Meat,"Tomato, Basil, Mozzarella",Caprese,Los Angeles,CA,3980400,4748782.0,49.1,0.1892
4039,24039,509,1,2024-10-21,11:54 PM,16.34,16.34,Large,Meat,"BBQ Chicken, Cheese",BBQ Chicken,San Diego,CA,1426000,1279011.0,40.0,59.5638
4040,24040,500,4,2024-11-02,03:45 AM,21.83,87.32,Small,Vegetarian,"Sausage, Pepperoni, Cheese",Veggie Deluxe,Houston,TX,2328000,2188430.0,65.8,1.7317
4041,24041,501,4,2024-10-16,03:05 PM,17.64,70.56,Small,Seafood,"Peppers, Onions, Mushrooms",Veggie Deluxe,San Antonio,TX,1547000,1305088.0,40.0,5.3846
4042,24042,502,3,2024-10-05,04:51 PM,23.45,70.35,Large,Vegetarian,"Sausage, Pepperoni, Cheese",Shrimp Pizza,Chicago,IL,2716000,2801591.0,65.4,-76.7996
4043,24043,503,5,2024-10-22,01:54 AM,22.45,112.25,Large,Seafood,"Sausage, Pepperoni, Cheese",Shrimp Pizza,Phoenix,AZ,1686000,1534165.0,55.5,69.5291
4044,24044,504,4,2024-10-23,12:05 PM,24.35,97.4,Medium,Gourmet,"Shrimp, Garlic, Mozzarella",Veggie Deluxe,San Diego,CA,1426000,1326331.0,44.1,-71.6249
4045,24045,505,1,2024-11-02,12:00 PM,20.63,20.63,Small,Meat,"Sausage, Pepperoni, Cheese",Pepperoni,New York,NY,8419600,9068222.0,42.5,67.2986
4046,24046,506,5,2024-10-29,08:46 AM,13.96,69.8,Small,Gourmet,"Sausage, Pepperoni, Cheese",Meat Lovers,San Antonio,TX,1547000,1596531.0,45.7,-82.0679
4047,24047,507,3,2024-10-06,11:40 AM,15.12,45.36,Small,Vegetarian,"Peppers, Onions, Mushrooms",BBQ Chicken,Dallas,TX,1340000,1368132.0,45.0,57.6667
4048,24048,508,5,2024-10-13,07:38 AM,10.99,54.95,Large,Meat,"Tomato, Mozzarella, Basil",Meat Lovers,Chicago,IL,2716000,2951948.0,59.2,3.8776
4049,24049,509,3,2024-10-04,11:46 PM,11.78,35.34,Small,Gourmet,"Shrimp, Garlic, Mozzarella",Meat Lovers,San Antonio,TX,1547000,1623418.0,62.9,-11.9254
4050,24050,500,5,2024-10-29,02:08 PM,25.69,128.45,Medium,Meat,"Tomato, Mozzarella, Basil",Veggie Deluxe,New York,NY,8419600,7483582.0,42.7,33.5147
4051,24051,501,3,2024-10-22,12:33 PM,13.08,39.24,Small,Seafood,"Spinach, Feta",Veggie Deluxe,Los Angeles,CA,3980400,3583983.0,66.0,-65.5291
4052,24052,502,5,2024-10-21,05:43 AM,24.36,121.8,Small,Meat,"Goat Cheese, Arugula",Hawaiian,San Jose,CA,1035000,1222953.0,50.1,72.6032
4053,24053,503,5,2024-10-21,01:43 PM,11.78,58.9,Small,Seafood,"Goat Cheese, Arugula",Meat Lovers,New York,NY,8419600,8081994.0,54.6,-18.9509
4054,24054,504,3,2024-10-26,03:15 PM,15.83,47.49,Medium,Meat,"Tomato, Basil, Mozzarella",Pesto Veggie,New York,NY,8419600,9386447.0,63.3,56.7486
4055,24055,505,2,2024-10-06,12:26 PM,21.72,43.44,Small,Gourmet,"BBQ Chicken, Cheese",Pesto Veggie,Chicago,IL,2716000,3039211.0,52.4,-16.5293
4056,24056,506,4,2024-10-05,07:26 PM,22.35,89.4,Large,Vegetarian,"Ham, Pineapple",Spinach & Feta,Phoenix,AZ,1686000,1624384.0,52.2,56.2826
4057,24057,507,5,2024-10-14,07:56 AM,12.49,62.45,Small,Seafood,"Goat Cheese, Arugula",Pesto Veggie,San Diego,CA,1426000,1149563.0,56.3,-51.2964
4058,24058,508,5,2024-10-19,06:30 AM,29.07,145.35,Medium,Vegetarian,"Ham, Pineapple",Margherita,Chicago,IL,2716000,2279845.0,55.5,-79.1216
4059,24059,509,1,2024-11-01,03:20 AM,26.06,26.06,Medium,Meat,"Ham, Pineapple",Hawaiian,Chicago,IL,2716000,2253213.0,68.2,-37.5839
4060,24060,500,5,2024-10-11,05:29 AM,28.99,144.95,Medium,Meat,"Shrimp, Garlic, Mozzarella",Caprese,Phoenix,AZ,1686000,1399104.0,69.2,6.9909
4061,24061,501,5,2024-10-26,08:47 AM,28.43,142.15,Small,Seafood,"Goat Cheese, Arugula",Veggie Deluxe,Houston,TX,2328000,2511895.0,53.0,28.6598
4062,24062,502,5,2024-10-08,10:36 AM,24.48,122.4,Medium,Meat,"Pepperoni, Cheese",Margherita,San Jose,CA,1035000,869080.0,55.1,58.7033
4063,24063,503,4,2024-10-20,07:10 PM,22.19,88.76,Large,Vegetarian,"Sausage, Pepperoni, Cheese",Hawaiian,Phoenix,AZ,1686000,2013980.0,57.1,-82.0144
4064,24064,504,2,2024-11-01,09:57 AM,15.46,30.92,Small,Vegetarian,"Peppers, Onions, Mushrooms",Spinach & Feta,Chicago,IL,2716000,3230436.0,58.1,25.9413
4065,24065,505,3,2024-10-16,11:11 PM,27.26,81.78,Small,Vegetarian,"BBQ Chicken, Cheese",Spinach & Feta,Phoenix,AZ,1686000,1977932.0,45.9,-5.9518
4066,24066,506,1,2024-10-07,09:44 PM,28.44,28.44,Small,Meat,"BBQ Chicken, Cheese",Margherita,Philadelphia,PA,1584200,1460926.0,52.8,-83.1239
4067,24067,507,3,2024-10-20,12:22 PM,23.54,70.62,Medium,Gourmet,"Tomato, Basil, Mozzarella",BBQ Chicken,San Jose,CA,1035000,1086157.0,60.9,9.2228
4068,24068,508,5,2024-10-23,10:53 AM,10.62,53.1,Medium,Meat,"Spinach, Feta",Margherita,Philadelphia,PA,1584200,1751617.0,41.0,74.7023
4069,24069,509,4,2024-10-27,07:22 PM,22.07,88.28,Large,Gourmet,"BBQ Chicken, Cheese",Veggie Deluxe,San Diego,CA,1426000,1206440.0,56.3,3.6804
4070,24070,500,5,2024-10-18,07:12 PM,26.43,132.15,Large,Seafood,"Spinach, Feta",Veggie Deluxe,Chicago,IL,2716000,2948041.0,61.2,-16.4873
4071,24071,501,4,2024-10-31,07:11 PM,16.68,66.72,Large,Vegetarian,"Tomato, Mozzarella, Basil",Pesto Veggie,San Jose,CA,1035000,949994.0,54.6,-54.5023
4072,24072,502,2,2024-10-31,03:34 AM,13.69,27.38,Large,Vegetarian,"Ham, Pineapple",Caprese,San Diego,CA,1426000,1659894.0,58.7,-24.1168
4073,24073,503,1,2024-10-05,08:04 PM,17.28,17.28,Small,Meat,"BBQ Chicken, Cheese",Pepperoni,Philadelphia,PA,1584200,1457316.0,64.1,16.1269
4074,24074,504,2,2024-10-07,09:34 AM,22.03,44.06,Large,Vegetarian,"Pepperoni, Cheese",Shrimp Pizza,San Diego,CA,1426000,1288997.0,54.4,-3.8232
4075,24075,505,2,2024-10-06,05:44 PM,12.43,24.86,Large,Seafood,"Peppers, Onions, Mushrooms",BBQ Chicken,Chicago,IL,2716000,2742721.0,45.5,-41.9895
4076,24076,506,2,2024-10-16,07:56 PM,10.58,21.16,Large,Meat,"Peppers, Onions, Mushrooms",Shrimp Pizza,San Diego,CA,1426000,1289897.0,49.7,78.7842
4077,24077,507,4,2024-10-03,06:20 PM,16.89,67.56,Medium,Vegetarian,"Spinach, Feta",Pesto Veggie,Los Angeles,CA,3980400,3325735.0,65.2,-14.2825
4078,24078,508,3,2024-10-25,04:22 AM,24.55,73.65,Large,Meat,"Tomato, Mozzarella, Basil",Veggie Deluxe,Philadelphia,PA,1584200,1804926.0,50.1,-56.1926
4079,24079,509,2,2024-10-17,01:57 PM,21.54,43.08,Medium,Vegetarian,"Sausage, Pepperoni, Cheese",Shrimp Pizza,Philadelphia,PA,1584200,1799992.0,54.1,12.4743
4080,24080,500,3,2024-10-07,04:47 AM,22.38,67.14,Small,Seafood,"Tomato, Basil, Mozzarella",Pepperoni,New York,NY,8419600,9111281.0,62.3,81.2488
4081,24081,501,2,2024-10-08,08:12 AM,18.6,37.2,Large,Seafood,"Tomato, Mozzarella, Basil",Veggie Deluxe,San Antonio,TX,1547000,1385941.0,45.4,-37.2881
4082,24082,502,2,2024-10-10,09:29 PM,28.54,57.08,Medium,Gourmet,"Peppers, Onions, Mushrooms",Meat Lovers,San Antonio,TX,1547000,1530776.0,53.3,20.5508
4083,24083,503,3,2024-10-19,03:16 AM,18.94,56.82,Large,Seafood,"Tomato, Basil, Mozzarella",Shrimp Pizza,San Antonio,TX,1547000,1255923.0,48.2,31.8801
4084,24084,504,2,2024-10-12,05:00 AM,27.7,55.4,Medium,Seafood,"Sausage, Pepperoni, Cheese",Spinach & Feta,New York,NY,8419600,8430564.0,61.7,36.3066
4085,24085,505,4,2024-10-10,06:43 PM,24.38,97.52,Medium,Vegetarian,"Spinach, Feta",Caprese,Dallas,TX,1340000,1581849.0,58.1,85.8294
4086,24086,506,3,2024-10-23,06:57 AM,15.45,46.35,Medium,Gourmet,"Shrimp, Garlic, Mozzarella",Pesto Veggie,Philadelphia,PA,1584200,1734429.0,41.0,17.9648
4087,24087,507,5,2024-11-01,04:08 AM,21.33,106.65,Medium,Meat,"BBQ Chicken, Cheese",Pesto Veggie,San Diego,CA,1426000,1480868.0,55.2,35.9718
4088,24088,508,5,2024-10-15,12:38 PM,24.84,124.2,Medium,Seafood,"Peppers, Onions, Mushrooms",BBQ Chicken,Los Angeles,CA,3980400,3871172.0,41.4,26.7954
4089,24089,509,1,2024-11-01,06:53 PM,12.02,12.02,Medium,Seafood,"Ham, Pineapple",Margherita,Houston,TX,2328000,2451963.0,47.1,21.5072
4090,24090,500,1,2024-10-22,04:49 AM,16.98,16.98,Large,Gourmet,"Goat Cheese, Arugula",Caprese,Phoenix,AZ,1686000,1559937.0,58.9,13.8404
4091,24091,501,4,2024-10-18,04:33 AM,11.74,46.96,Large,Seafood,"Goat Cheese, Arugula",Hawaiian,San Antonio,TX,1547000,1703895.0,49.7,-62.4949
4092,24092,502,1,2024-10-29,08:27 PM,25.0,25.0,Large,Meat,"Shrimp, Garlic, Mozzarella",Hawaiian,Houston,TX,2328000,2255134.0,51.2,-80.7659
4093,24093,503,1,2024-10-30,11:46 AM,29.47,29.47,Medium,Gourmet,"Peppers, Onions, Mushrooms",Pesto Veggie,Philadelphia,PA,1584200,1315489.0,58.1,-34.0387
4094,24094,504,2,2024-10-17,01:38 AM,19.06,38.12,Large,Gourmet,"Peppers, Onions, Mushrooms",Hawaiian,Philadelphia,PA,1584200,1792247.0,65.7,-8.9473
4095,24095,505,5,2024-10-12,08:26 PM,12.38,61.9,Small,Gourmet,"Tomato, Basil, Mozzarella",Meat Lovers,Chicago,IL,2716000,2199366.0,65.8,56.4256
4096,24096,506,5,2024-10-22,05:02 AM,29.5,147.5,Small,Meat,"Peppers, Onions, Mushrooms",Pesto Veggie,Philadelphia,PA,1584200,1655764.0,57.2,-52.3911
4097,24097,507,2,2024-10-15,06:19 PM,21.56,43.12,Medium,Vegetarian,"Ham, Pineapple",Pesto Veggie,Philadelphia,PA,1584200,1516148.0,44.0,77.4763
4098,24098,508,2,2024-10-15,12:37 PM,25.41,50.82,Large,Vegetarian,"Ham, Pineapple",Meat Lovers,New York,NY,8419600,9366748.0,62.7,86.1552
4099,24099,509,2,2024-10-19,03:01 AM,12.87,25.74,Small,Meat,"Goat Cheese, Arugula",Pepperoni,San Jose,CA,1035000,1195695.0,45.7,62.0895
4100,24100,500,3,2024-10-25,05:25 AM,24.16,72.48,Medium,Vegetarian,"BBQ Chicken, Cheese",Pesto Veggie,Dallas,TX,1340000,1116884.0,55.2,25.9184
4101,24101,501,4,2024-10-16,01:18 PM,26.67,106.68,Medium,Seafood,"Ham, Pineapple",Spinach & Feta,Phoenix,AZ,1686000,1422439.0,46.5,82.6854
4102,24102,502,4,2024-10-26,06:28 AM,14.82,59.28,Small,Seafood,"Peppers, Onions, Mushrooms",BBQ Chicken,Los Angeles,CA,3980400,3646656.0,62.2,-23.8885
4103,24103,503,2,2024-10-07,06:49 PM,26.97,53.94,Small,Vegetarian,"Goat Cheese, Arugula",Spinach & Feta,Dallas,TX,1340000,1167839.0,69.9,-69.8468
4104,24104,504,5,2024-10-24,05:54 PM,23.19,115.95,Large,Meat,"Tomato, Mozzarella, Basil",Meat Lovers,New York,NY,8419600,8148055.0,62.9,-34.7516
4105,24105,505,3,2024-10-07,10:07 AM,25.46,76.38,Small,Vegetarian,"Spinach, Feta",Margherita,Chicago,IL,2716000,3017955.0,54.6,-74.9779
4106,24106,506,2,2024-10-14,10:04 PM,24.01,48.02,Large,Vegetarian,"Pepperoni, Cheese",Shrimp Pizza,Phoenix,AZ,1686000,1762498.0,53.1,-26.8788
4107,24107,507,5,2024-10-26,01:04 AM,26.39,131.95,Medium,Gourmet,"Pepperoni, Cheese",BBQ Chicken,Chicago,IL,2716000,2836174.0,40.8,-15.5211
4108,24108,508,2,2024-10-21,06:07 PM,18.09,36.18,Medium,Gourmet,"Sausage, Pepperoni, Cheese",BBQ Chicken,Philadelphia,PA,1584200,1329205.0,48.8,79.0124
4109,24109,509,4,2024-11-02,01:55 AM,19.04,76.16,Medium,Seafood,"Tomato, Mozzarella, Basil",Pepperoni,San Jose,CA,1035000,933975.0,69.7,-36.4747
4110,24110,500,2,2024-10-14,10:22 AM,20.99,41.98,Small,Meat,"Shrimp, Garlic, Mozzarella",Meat Lovers,Chicago,IL,2716000,3227223.0,59.7,39.838
4111,24111,501,2,2024-10-30,09:27 AM,21.47,42.94,Small,Gourmet,"Spinach, Feta",BBQ Chicken,Los Angeles,CA,3980400,3673953.0,64.7,35.1813
4112,24112,502,2,2024-10-18,01:40 AM,17.28,34.56,Large,Vegetarian,"Pepperoni, Cheese",Veggie Deluxe,New York,NY,8419600,9171180.0,47.9,49.9039
4113,24113,503,2,2024-11-01,06:40 PM,22.78,45.56,Large,Gourmet,"Shrimp, Garlic, Mozzarella",Pepperoni,Chicago,IL,2716000,2249439.0,56.9,64.8637
4114,24114,504,3,2024-10-04,11:36 PM,24.37,73.11,Small,Seafood,"BBQ Chicken, Cheese",Margherita,Houston,TX,2328000,2488607.0,51.2,-24.5468
4115,24115,505,2,2024-10-19,07:14 PM,26.2,52.4,Medium,Seafood,"Shrimp, Garlic, Mozzarella",Hawaiian,Dallas,TX,1340000,1341311.0,59.5,-71.4299
4116,24116,506,3,2024-10-10,01:41 AM,17.06,51.18,Small,Gourmet,"BBQ Chicken, Cheese",Spinach & Feta,Los Angeles,CA,3980400,3605353.0,56.5,-40.7621
4117,24117,507,5,2024-10-06,10:38 AM,22.15,110.75,Medium,Seafood,"BBQ Chicken, Cheese",Spinach & Feta,Houston,TX,2328000,2529780.0,55.1,-23.7527
4118,24118,508,1,2024-10-05,09:36 PM,24.79,24.79,Small,Vegetarian,"BBQ Chicken, Cheese",Meat Lovers,New York,NY,8419600,7982702.0,40.5,-88.5367
